StateAbbr,LocationName,LocationID,TotalPopulation,BINGE,CSMOKING,DEPRESSION,DIABETES,LPA,OBESITY
IN,Tipton,18159,15361,2334.872,2457.76,3579.113,1920.125,4178.192,5560.682000000001
IN,Union,18161,6952,1077.56,1369.5439999999999,1731.048,903.76,2036.9360000000001,2808.6079999999997
IN,Vanderburgh,18163,179744,30196.992000000002,28759.04,44217.024000000005,21389.536,50508.064000000006,69740.67199999999
IN,Vermillion,18165,15451,2286.748,3059.298,4079.064,2024.0810000000001,4758.908,6273.106
IN,Vigo,18167,106006,16324.924,20141.14,28091.59,13250.75,30423.721999999998,41554.352000000006
IN,Wabash,18169,30828,4685.856,5672.352,7306.236,4069.296,9032.604000000001,11313.876000000002
IN,Warren,18171,8461,1336.8380000000002,1649.895,2005.2569999999998,1083.008,2352.1580000000004,3071.343
IN,Warrick,18173,65185,10690.34,9386.64,14601.44,7365.905,14666.625,26269.555
IN,Washington,18175,28224,4233.6,5701.248,7451.1359999999995,3753.7920000000004,8608.32,11910.528
IN,Wayne,18177,66273,10073.496,14712.606,16369.430999999999,9410.766,21803.817,25912.743000000002
IN,Wells,18179,28335,4788.615,5610.33,6800.400000000001,3541.875,8613.84,11532.345
IN,White,18181,24598,3960.2780000000007,4673.62,6075.706,3296.132,7453.194,9642.416000000001
IN,Whitley,18183,34627,5505.693,6059.725,8379.734,4085.9860000000003,9349.29,12015.569000000001
KS,Allen,20001,12579,2000.0610000000001,2402.5890000000004,2691.906,1685.586,3786.2790000000005,5094.495
KS,Anderson,20003,7776,1236.384,1446.336,1632.96,1057.5359999999998,2169.504,2814.9120000000003
KS,Atchison,20005,16108,2786.684,2561.172,3495.4359999999997,1916.852,4059.216,6201.58
KS,Barber,20007,4122,622.422,717.228,795.546,597.69,1096.4520000000002,1706.5079999999998
KS,Barton,20009,25080,4338.84,3862.32,4790.280000000001,3310.56,6445.56,10232.64
KS,Bourbon,20011,14493,2333.373,2913.0930000000003,3058.0230000000006,1971.048,4478.3369999999995,6072.567
KS,Brown,20013,9364,1563.788,1507.6040000000003,1797.888,1245.412,2584.4640000000004,3867.3319999999994
KS,Butler,20015,68240,12897.36,10508.960000000001,13648.0,7506.400000000001,16445.84,27432.48
KS,Chase,20017,2548,405.13200000000006,415.324,481.572,354.172,723.632,978.432
KS,Chautauqua,20019,3415,491.76,624.945,679.585,532.74,1021.085,1355.755
KS,Cherokee,20021,19088,2977.728,3531.28,4027.5680000000007,2710.4959999999996,5630.96,8074.223999999999
KS,Cheyenne,20023,2583,397.78200000000004,418.44599999999997,495.936,371.95200000000006,741.3209999999999,1012.5360000000001
KS,Clark,20025,1933,313.146,268.687,363.404,233.893,510.31199999999995,738.4060000000001
KS,Clay,20027,8043,1270.794,1487.955,1584.471,1101.8909999999998,2396.814,3193.0710000000004
KS,Cloud,20029,8946,1476.09,1485.036,1869.714,1207.71,2549.61,3658.9139999999998
KS,Coffey,20031,8280,1357.92,1713.96,1705.68,1184.04,2608.2000000000003,3278.88
KS,Comanche,20033,1681,274.00300000000004,247.10699999999997,307.62300000000005,216.84900000000002,420.25,637.0989999999999
KS,Cowley,20035,34453,5822.557,5719.198,6856.147,4513.343,10129.181999999999,14160.183
KS,Crawford,20037,39078,7034.04,6213.402000000001,8558.082,4415.814,9417.798,15904.746000000001
KS,Decatur,20039,2689,392.59400000000005,465.19700000000006,494.776,392.59400000000005,758.298,1019.131
KS,Dickinson,20041,18430,3298.9700000000003,2948.8,3686.0,2359.04,4681.22,7113.9800000000005
KS,Doniphan,20043,7440,1235.0400000000002,1242.48,1547.52,870.48,1882.32,2804.88
KS,Douglas,20045,119964,23992.8,17394.78,28551.432,10916.724,23992.8,41747.472
KS,Edwards,20047,2739,443.71799999999996,443.71799999999996,520.41,397.15500000000003,772.398,1153.1190000000001
